Timestamp,custom_age_s,custom_depth,custom_sent,custom_instances,native_age_s,native_depth,native_sent,native_instances
2026-08-12 20:47:00+00:00,64.0,2.4,42.0,5.8,3293.0,129.0,42.0,8.0
2026-08-12 20:52:00+00:00,51.0,0.8,39.0,6.0,175.0,0.0,39.0,8.0
2026-08-12 20:57:00+00:00,50.0,0.0,40.0,6.0,59.0,0.2,40.0,8.0
2026-08-12 21:02:00+00:00,53.0,0.6,43.0,6.0,60.0,0.2,43.0,7.4
2026-08-12 21:07:00+00:00,55.0,0.0,36.0,6.0,295.0,0.6,36.0,3.6
2026-08-12 21:12:00+00:00,109.0,0.4,35.0,5.6,534.0,17.2,35.0,1.0
2026-08-12 21:17:00+00:00,230.0,0.0,36.0,5.0,595.0,31.6,36.0,7.6
2026-08-12 21:22:00+00:00,54.0,0.0,37.0,5.0,595.0,4.0,37.0,8.0
2026-08-12 21:27:00+00:00,53.0,0.0,35.0,5.0,23.0,0.0,35.0,8.0
2026-08-12 21:32:00+00:00,57.0,0.0,36.0,5.0,0.0,0.0,36.0,8.0
2026-08-12 21:37:00+00:00,61.0,1.0,34.0,5.0,0.0,0.0,34.0,8.0
2026-08-12 21:42:00+00:00,55.0,0.0,35.0,5.0,54.0,0.0,35.0,6.0
2026-08-12 21:47:00+00:00,226.0,0.0,34.0,5.0,177.0,1.6,34.0,2.6
2026-08-12 21:52:00+00:00,49.0,0.2,34.0,5.0,417.0,23.4,34.0,2.0
2026-08-12 21:57:00+00:00,48.0,0.0,36.0,5.0,476.0,26.2,36.0,8.0
2026-08-12 22:02:00+00:00,49.0,0.0,29.0,5.0,352.0,0.8,29.0,8.0
2026-08-12 22:07:00+00:00,166.0,0.0,32.0,4.6,0.0,0.0,32.0,8.0
2026-08-12 22:12:00+00:00,52.0,0.2,31.0,5.0,13.0,0.0,31.0,8.0
2026-08-12 22:17:00+00:00,105.0,0.0,29.0,4.8,1.0,0.0,29.0,8.0
2026-08-12 22:22:00+00:00,144.0,0.6,28.0,4.8,32.0,0.0,28.0,7.0
2026-08-12 22:27:00+00:00,166.0,0.6,26.0,4.2,174.0,0.0,26.0,4.0
2026-08-12 22:32:00+00:00,49.0,0.0,29.0,4.0,294.0,8.6,29.0,1.0
2026-08-12 22:37:00+00:00,48.0,0.0,27.0,4.0,534.0,25.0,27.0,5.6
2026-08-12 22:42:00+00:00,52.0,0.0,26.0,4.0,438.0,5.4,26.0,8.0
2026-08-12 22:47:00+00:00,51.0,0.2,25.0,4.0,0.0,0.0,25.0,8.0
2026-08-12 22:52:00+00:00,47.0,0.0,25.0,4.0,0.0,0.0,25.0,8.0
2026-08-12 22:57:00+00:00,54.0,0.0,25.0,4.0,0.0,0.0,25.0,8.0
2026-08-12 23:02:00+00:00,49.0,0.0,22.0,4.0,0.0,0.0,22.0,8.0
2026-08-12 23:07:00+00:00,165.0,0.0,20.0,3.4,64.0,0.0,20.0,7.0
2026-08-12 23:12:00+00:00,53.0,0.0,21.0,3.0,294.0,0.0,21.0,3.4
2026-08-12 23:17:00+00:00,52.0,0.0,21.0,3.0,238.0,5.8,21.0,1.0
2026-08-12 23:22:00+00:00,54.0,0.4,19.0,3.0,413.0,16.0,19.0,4.0
2026-08-12 23:27:00+00:00,48.0,0.0,18.0,3.0,298.0,1.0,18.0,7.0
2026-08-12 23:32:00+00:00,45.0,0.4,18.0,3.0,18.0,0.0,18.0,7.0
2026-08-12 23:37:00+00:00,56.0,0.0,19.0,3.0,0.0,0.0,19.0,7.0
2026-08-12 23:42:00+00:00,0.0,0.0,15.0,3.0,23.0,0.0,15.0,7.0
2026-08-12 23:47:00+00:00,227.0,0.6,17.0,2.2,0.0,0.0,17.0,7.0
2026-08-12 23:52:00+00:00,166.0,0.2,16.0,2.8,0.0,0.0,16.0,6.8
2026-08-12 23:57:00+00:00,105.0,0.0,14.0,2.6,174.0,0.0,14.0,4.2
2026-08-13 00:02:00+00:00,227.0,0.4,15.0,2.4,360.0,2.2,15.0,1.2
2026-08-13 00:07:00+00:00,227.0,0.0,12.0,2.2,413.0,5.6,12.0,1.2
2026-08-13 00:12:00+00:00,49.0,0.4,14.0,2.0,356.0,3.4,14.0,3.0
2026-08-13 00:17:00+00:00,59.0,0.0,14.0,2.0,0.0,0.0,14.0,3.0
2026-08-13 00:22:00+00:00,50.0,0.2,12.0,2.2,1.0,0.0,12.0,3.0
2026-08-13 00:27:00+00:00,21.0,0.0,10.0,2.0,0.0,0.0,10.0,3.0
2026-08-13 00:32:00+00:00,47.0,0.0,13.0,2.0,0.0,0.0,13.0,3.0
2026-08-13 00:37:00+00:00,60.0,0.2,13.0,2.4,23.0,0.0,13.0,3.0
2026-08-13 00:42:00+00:00,167.0,0.2,16.0,2.2,55.0,0.0,16.0,2.8
2026-08-13 00:47:00+00:00,59.0,0.0,11.0,2.4,135.0,0.8,11.0,1.0
2026-08-13 00:52:00+00:00,45.0,0.0,11.0,2.0,177.0,2.6,11.0,1.0
2026-08-13 00:57:00+00:00,1.0,0.0,11.0,2.0,235.0,4.4,11.0,1.4
2026-08-13 01:02:00+00:00,47.0,0.0,8.0,2.0,173.0,1.0,8.0,2.0
2026-08-13 01:07:00+00:00,167.0,0.0,10.0,1.8,0.0,0.0,10.0,2.0
2026-08-13 01:12:00+00:00,45.0,0.0,7.0,1.8,17.0,0.0,7.0,2.0
2026-08-13 01:17:00+00:00,49.0,0.0,6.0,1.0,30.0,0.0,6.0,2.0
2026-08-13 01:22:00+00:00,0.0,0.0,4.0,1.0,28.0,0.0,4.0,2.0
2026-08-13 01:27:00+00:00,0.0,0.0,5.0,1.0,0.0,0.0,5.0,2.0
2026-08-13 01:32:00+00:00,45.0,0.0,6.0,1.0,0.0,0.0,6.0,1.6
2026-08-13 01:37:00+00:00,0.0,0.0,4.0,1.0,3.0,0.0,4.0,1.0
2026-08-13 01:42:00+00:00,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
2026-08-13 01:47:00+00:00,0.0,0.0,4.0,1.0,21.0,0.0,4.0,1.0
2026-08-13 01:52:00+00:00,26.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0
2026-08-13 01:57:00+00:00,9.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2026-08-13 02:02:00+00:00,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2026-08-13 02:07:00+00:00,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0
2026-08-13 02:12:00+00:00,13.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
2026-08-13 02:17:00+00:00,0.0,0.0,4.0,1.0,29.0,0.0,4.0,1.0
2026-08-13 02:22:00+00:00,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
2026-08-13 02:27:00+00:00,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0
2026-08-13 02:32:00+00:00,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0
2026-08-13 02:37:00+00:00,14.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0
2026-08-13 02:42:00+00:00,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0
2026-08-13 02:47:00+00:00,22.0,0.0,5.0,1.0,29.0,0.0,5.0,1.0
2026-08-13 02:52:00+00:00,0.0,0.0,5.0,1.0,2.0,0.0,5.0,1.0
2026-08-13 02:57:00+00:00,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0
2026-08-13 03:02:00+00:00,9.0,0.0,5.0,1.2,6.0,0.0,5.0,1.0
2026-08-13 03:07:00+00:00,205.0,0.2,4.0,1.4,0.0,0.0,4.0,1.0
2026-08-13 03:12:00+00:00,229.0,0.0,5.0,1.0,28.0,0.0,5.0,1.0
2026-08-13 03:17:00+00:00,19.0,0.0,5.0,1.2,1.0,0.0,5.0,1.0
2026-08-13 03:22:00+00:00,106.0,0.0,5.0,1.2,14.0,0.0,5.0,1.0
2026-08-13 03:27:00+00:00,223.0,0.0,5.0,1.2,6.0,0.0,5.0,1.0
2026-08-13 03:32:00+00:00,226.0,0.0,5.0,1.0,27.0,0.0,5.0,1.0
2026-08-13 03:37:00+00:00,47.0,0.0,6.0,1.4,54.0,0.2,6.0,1.0
2026-08-13 03:42:00+00:00,29.0,0.0,5.0,2.0,30.0,0.0,5.0,1.0
2026-08-13 03:47:00+00:00,19.0,0.0,6.0,2.0,55.0,0.0,6.0,1.0
2026-08-13 03:52:00+00:00,20.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0
2026-08-13 03:57:00+00:00,12.0,0.0,6.0,2.0,5.0,0.4,6.0,1.0
2026-08-13 04:02:00+00:00,0.0,0.0,6.0,2.0,0.0,0.0,6.0,1.0
2026-08-13 04:07:00+00:00,0.0,0.0,5.0,2.0,57.0,0.0,5.0,1.0
2026-08-13 04:12:00+00:00,9.0,0.0,5.0,2.0,30.0,0.0,5.0,1.0
2026-08-13 04:17:00+00:00,0.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0
2026-08-13 04:22:00+00:00,21.0,0.0,6.0,2.0,56.0,0.0,6.0,1.0
2026-08-13 04:27:00+00:00,25.0,0.0,6.0,2.0,44.0,0.0,6.0,1.0
2026-08-13 04:32:00+00:00,13.0,0.0,6.0,2.0,55.0,0.0,6.0,1.0
2026-08-13 04:37:00+00:00,0.0,0.0,7.0,2.0,58.0,0.0,7.0,1.0
2026-08-13 04:42:00+00:00,20.0,0.0,6.0,2.0,41.0,0.2,6.0,1.0
2026-08-13 04:47:00+00:00,7.0,0.0,6.0,2.0,55.0,0.0,6.0,1.0
2026-08-13 04:52:00+00:00,0.0,0.0,7.0,2.0,59.0,0.0,7.0,1.0
2026-08-13 04:57:00+00:00,0.0,0.0,7.0,2.0,60.0,0.0,7.0,1.0
2026-08-13 05:02:00+00:00,0.0,0.0,7.0,2.0,55.0,0.0,7.0,1.0
2026-08-13 05:07:00+00:00,5.0,0.0,7.0,2.0,61.0,0.6,7.0,1.0
2026-08-13 05:12:00+00:00,6.0,0.0,9.0,2.0,62.0,0.6,9.0,1.0
2026-08-13 05:17:00+00:00,17.0,0.0,10.0,2.0,58.0,0.0,10.0,1.0
2026-08-13 05:22:00+00:00,15.0,0.0,10.0,2.0,64.0,0.8,10.0,1.0
2026-08-13 05:27:00+00:00,46.0,0.2,11.0,2.0,114.0,1.8,11.0,1.0
2026-08-13 05:32:00+00:00,106.0,0.0,10.0,2.8,238.0,2.6,10.0,1.0
2026-08-13 05:37:00+00:00,225.0,0.0,10.0,2.0,453.0,3.2,10.0,1.6
2026-08-13 05:42:00+00:00,47.0,0.0,11.0,2.6,177.0,0.0,11.0,2.0
2026-08-13 05:47:00+00:00,31.0,0.0,11.0,2.2,3.0,0.0,11.0,2.0
2026-08-13 05:52:00+00:00,49.0,0.2,13.0,2.2,60.0,0.4,13.0,2.0
2026-08-13 05:57:00+00:00,51.0,0.0,14.0,3.0,58.0,0.0,14.0,2.0
2026-08-13 06:02:00+00:00,26.0,0.0,13.0,3.0,56.0,0.0,13.0,2.0
2026-08-13 06:07:00+00:00,13.0,0.0,14.0,3.0,57.0,0.0,14.0,2.0
2026-08-13 06:12:00+00:00,22.0,0.0,15.0,3.0,205.0,1.8,15.0,1.2
2026-08-13 06:17:00+00:00,9.0,0.0,14.0,3.0,354.0,7.2,14.0,1.4
2026-08-13 06:22:00+00:00,50.0,0.0,17.0,3.0,365.0,4.8,17.0,4.0
2026-08-13 06:27:00+00:00,178.0,0.0,16.0,3.4,0.0,0.0,16.0,4.0
2026-08-13 06:32:00+00:00,225.0,0.2,21.0,3.6,59.0,0.0,21.0,4.0
2026-08-13 06:37:00+00:00,226.0,0.0,19.0,3.8,0.0,0.0,19.0,4.0
2026-08-13 06:42:00+00:00,230.0,0.0,21.0,3.8,55.0,0.0,21.0,4.0
2026-08-13 06:47:00+00:00,0.0,0.0,18.0,3.8,0.0,0.0,18.0,4.0
2026-08-13 06:52:00+00:00,134.0,0.0,18.0,3.2,1.0,0.0,18.0,4.0
2026-08-13 06:57:00+00:00,46.0,0.2,18.0,3.4,235.0,0.4,18.0,2.6
2026-08-13 07:02:00+00:00,106.0,0.0,20.0,3.8,355.0,9.2,20.0,1.0
2026-08-13 07:07:00+00:00,228.0,0.2,21.0,4.0,520.0,12.0,21.0,5.4
2026-08-13 07:12:00+00:00,0.0,0.0,17.0,4.0,45.0,0.0,17.0,6.0
2026-08-13 07:17:00+00:00,166.0,0.0,18.0,3.4,0.0,0.0,18.0,6.0
2026-08-13 07:22:00+00:00,227.0,0.2,21.0,3.8,0.0,0.0,21.0,5.8
2026-08-13 07:27:00+00:00,45.0,0.2,22.0,4.0,30.0,0.0,22.0,6.0
2026-08-13 07:32:00+00:00,47.0,0.0,24.0,4.0,0.0,0.0,24.0,6.0
2026-08-13 07:37:00+00:00,52.0,0.2,28.0,4.0,27.0,0.0,28.0,6.0
2026-08-13 07:42:00+00:00,49.0,0.0,25.0,4.0,62.0,1.0,25.0,4.2
2026-08-13 07:47:00+00:00,105.0,0.2,26.0,3.8,294.0,6.0,26.0,1.0
2026-08-13 07:52:00+00:00,225.0,2.6,24.0,4.0,535.0,22.0,24.0,4.6
2026-08-13 07:57:00+00:00,228.0,0.0,25.0,4.0,415.0,3.4,25.0,7.0
2026-08-13 08:02:00+00:00,50.0,0.0,24.0,4.0,116.0,0.0,24.0,7.0
2026-08-13 08:07:00+00:00,49.0,0.2,24.0,4.0,175.0,0.0,24.0,7.0
2026-08-13 08:12:00+00:00,48.0,0.0,26.0,4.0,178.0,0.0,26.0,6.8
2026-08-13 08:17:00+00:00,167.0,0.6,23.0,4.2,180.0,0.0,23.0,7.0
2026-08-13 08:22:00+00:00,175.0,0.0,25.0,4.0,26.0,0.0,25.0,7.0
2026-08-13 08:27:00+00:00,54.0,0.4,27.0,4.0,30.0,0.0,27.0,6.8
2026-08-13 08:32:00+00:00,47.0,0.0,31.0,4.8,59.0,0.6,31.0,4.4
2026-08-13 08:37:00+00:00,52.0,0.2,31.0,5.0,234.0,5.0,31.0,1.8
2026-08-13 08:42:00+00:00,49.0,0.2,29.0,5.0,475.0,24.8,29.0,2.75
2026-08-13 08:47:00+00:00,14.0,0.0,25.0,5.0,476.0,9.0,25.0,8.0
2026-08-13 08:52:00+00:00,166.0,0.0,29.0,4.6,0.0,0.0,29.0,8.0
2026-08-13 08:57:00+00:00,52.0,0.2,29.0,5.0,0.0,0.0,29.0,8.0
2026-08-13 09:02:00+00:00,49.0,0.0,29.0,5.0,26.0,0.0,29.0,8.0
2026-08-13 09:07:00+00:00,48.0,0.0,31.0,5.0,3.0,0.0,31.0,8.0
2026-08-13 09:12:00+00:00,45.0,0.0,27.0,5.0,28.0,0.0,27.0,8.0
2026-08-13 09:17:00+00:00,211.0,0.0,27.0,5.0,152.0,0.0,27.0,8.0
2026-08-13 09:22:00+00:00,47.0,0.0,33.0,5.0,176.0,0.0,33.0,8.0
2026-08-13 09:27:00+00:00,47.0,0.8,32.0,5.0,174.0,0.0,32.0,8.0
2026-08-13 09:32:00+00:00,61.0,1.2,32.0,5.0,176.0,0.0,32.0,6.4
2026-08-13 09:37:00+00:00,48.0,0.0,33.0,5.0,406.0,13.6,33.0,1.6
2026-08-13 09:42:00+00:00,48.0,0.0,30.0,5.0,538.0,25.2,30.0,5.0
2026-08-13 09:47:00+00:00,111.0,0.0,30.0,5.0,355.0,1.6,30.0,8.0
2026-08-13 09:52:00+00:00,228.0,0.4,31.0,5.0,0.0,0.0,31.0,8.0
2026-08-13 09:57:00+00:00,57.0,0.8,34.0,5.0,0.0,0.0,34.0,8.0
2026-08-13 10:02:00+00:00,49.0,0.0,32.0,5.0,29.0,0.0,32.0,8.0
2026-08-13 10:07:00+00:00,48.0,0.0,32.0,5.0,23.0,0.0,32.0,8.0
2026-08-13 10:12:00+00:00,169.0,0.0,30.0,5.0,17.0,0.0,30.0,8.0
2026-08-13 10:17:00+00:00,197.0,1.8,31.0,4.8,174.0,0.0,31.0,7.4
2026-08-13 10:22:00+00:00,167.0,0.0,27.0,4.8,225.0,0.2,27.0,4.0
2026-08-13 10:27:00+00:00,55.0,0.0,31.0,5.0,355.0,11.2,31.0,1.2
2026-08-13 10:32:00+00:00,166.0,0.4,33.0,5.0,659.0,35.2,33.0,3.0
2026-08-13 10:37:00+00:00,46.0,0.2,31.0,5.0,594.0,17.8,31.0,8.0
2026-08-13 10:42:00+00:00,107.0,0.0,31.0,4.2,116.0,0.0,31.0,8.0
2026-08-13 10:47:00+00:00,166.0,2.0,29.0,3.0,179.0,0.0,29.0,7.6
2026-08-13 10:52:00+00:00,290.0,11.4,31.0,2.2,234.0,0.2,31.0,5.0
2026-08-13 10:57:00+00:00,506.0,32.6,29.0,1.8,56.0,0.0,29.0,5.2
2026-08-13 11:02:00+00:00,589.0,39.2,34.0,5.0,54.0,0.0,34.0,8.0
2026-08-13 11:07:00+00:00,586.0,26.2,30.0,5.0,23.0,0.0,30.0,8.0
2026-08-13 11:12:00+00:00,406.0,8.0,31.0,5.0,116.0,0.0,31.0,6.0
2026-08-13 11:17:00+00:00,225.0,0.2,27.0,4.8,342.0,7.0,27.0,3.0
2026-08-13 11:22:00+00:00,226.0,0.4,31.0,4.8,355.0,7.0,31.0,3.8
2026-08-13 11:27:00+00:00,51.0,0.2,31.0,5.0,114.0,0.8,31.0,5.0
2026-08-13 11:32:00+00:00,48.0,0.0,34.0,5.0,61.0,0.6,34.0,5.0
2026-08-13 11:37:00+00:00,225.0,4.2,31.0,4.6,236.0,1.4,31.0,3.8
2026-08-13 11:42:00+00:00,107.0,1.2,31.0,4.8,222.0,1.8,31.0,4.8
2026-08-13 11:47:00+00:00,166.0,0.4,29.0,5.0,180.0,2.4,29.0,4.6
2026-08-13 11:52:00+00:00,346.0,20.2,28.0,3.2,479.0,25.4,28.0,2.2
2026-08-13 11:57:00+00:00,706.0,52.2,27.0,0.8,716.0,53.2,27.0,0.2
2026-08-13 12:02:00+00:00,991.0,79.4,29.0,0.0,1081.0,83.8,29.0,0.0
2026-08-13 12:07:00+00:00,1307.0,108.0,27.0,0.0,1374.0,110.0,27.0,0.0
2026-08-13 12:12:00+00:00,1571.0,136.0,29.0,0.0,1679.0,138.0,29.0,0.0
2026-08-13 12:17:00+00:00,1853.0,163.6,32.0,0.0,1974.0,166.0,32.0,0.0
2026-08-13 12:22:00+00:00,2206.0,198.8,34.0,0.0,2265.0,202.2,34.0,0.0
2026-08-13 12:27:00+00:00,2507.0,233.4,35.0,0.0,2574.0,235.4,35.0,0.0
2026-08-13 12:32:00+00:00,2806.0,268.6,36.0,0.0,2817.0,269.0,36.0,0.0
2026-08-13 12:37:00+00:00,3106.0,302.8,33.0,0.0,3174.0,304.8,33.0,0.0
2026-08-13 12:42:00+00:00,3405.0,335.0,31.0,0.0,3419.0,335.2,31.0,0.0
2026-08-13 12:47:00+00:00,3705.0,366.4,31.0,0.0,3775.0,368.4,31.0,0.0
2026-08-13 12:52:00+00:00,4006.0,396.4,30.0,0.0,4076.0,398.0,30.0,0.0
2026-08-13 12:57:00+00:00,4248.0,426.6,32.0,0.0,4375.0,429.8,32.0,0.0
2026-08-13 13:02:00+00:00,4547.0,457.0,31.0,0.0,4674.0,460.6,31.0,0.0
2026-08-13 13:07:00+00:00,4906.0,489.0,30.0,0.0,4974.0,493.4,30.0,0.0
2026-08-13 13:12:00+00:00,5175.0,519.8,29.0,0.0,5274.0,521.8,29.0,0.0
2026-08-13 13:17:00+00:00,5506.0,550.6,32.0,0.0,5574.0,552.6,32.0,0.0
2026-08-13 13:22:00+00:00,5807.0,581.6,33.0,0.0,5874.0,583.6,33.0,0.0
2026-08-13 13:27:00+00:00,6105.0,615.6,32.0,0.0,6154.0,617.6,32.0,0.0
2026-08-13 13:32:00+00:00,6407.0,646.4,33.0,0.0,6474.0,647.2,33.0,0.0
2026-08-13 13:37:00+00:00,6648.0,677.6,35.0,3.4,6774.0,684.4,35.0,0.0
2026-08-13 13:42:00+00:00,6766.0,675.8,32.0,4.2,7014.0,715.6,32.0,0.0
2026-08-13 13:47:00+00:00,7067.0,698.6,33.0,1.8,7315.0,749.0,33.0,0.0
2026-08-13 13:52:00+00:00,7366.0,733.2,33.0,0.0,7663.0,782.2,33.0,0.0
2026-08-13 13:57:00+00:00,7672.0,765.4,31.0,0.0,7969.0,814.4,31.0,0.0
2026-08-13 14:02:00+00:00,7966.0,795.4,32.0,0.0,8276.0,847.0,32.0,0.0
2026-08-13 14:07:00+00:00,8266.0,828.2,30.0,0.0,8574.0,877.2,30.0,0.0
2026-08-13 14:12:00+00:00,8567.0,858.2,31.0,0.0,8880.0,909.6,31.0,0.0
2026-08-13 14:17:00+00:00,8866.0,889.4,31.0,0.0,9142.0,938.4,31.0,0.0
2026-08-13 14:22:00+00:00,9167.0,922.0,33.0,0.0,9476.0,971.0,33.0,0.0
2026-08-13 14:27:00+00:00,9470.0,954.4,34.0,0.0,9775.0,1003.4,34.0,0.0
2026-08-13 14:32:00+00:00,9754.0,987.6,35.0,0.0,10016.0,1038.0,35.0,0.0
2026-08-13 14:37:00+00:00,10065.0,1022.4,32.0,0.0,10358.0,1073.0,32.0,0.0
2026-08-13 14:42:00+00:00,10365.0,1055.6,34.0,0.0,10680.0,1106.0,34.0,0.0
2026-08-13 14:47:00+00:00,10667.0,1089.0,34.0,0.0,10953.0,1138.0,34.0,0.0
2026-08-13 14:52:00+00:00,10912.0,1122.2,33.0,0.0,11275.0,1172.4,33.0,0.0
2026-08-13 14:57:00+00:00,11268.0,1155.8,32.0,0.0,11575.0,1204.8,32.0,0.0
2026-08-13 15:02:00+00:00,11566.0,1187.6,32.0,0.0,11876.0,1236.6,32.0,0.0
2026-08-13 15:07:00+00:00,11867.0,1218.8,30.0,0.0,12158.0,1267.8,30.0,0.0
2026-08-13 15:12:00+00:00,12167.0,1249.4,30.0,0.0,12476.0,1299.6,30.0,0.0
2026-08-13 15:17:00+00:00,12469.0,1279.6,31.0,0.0,12769.0,1329.8,31.0,0.0
2026-08-13 15:22:00+00:00,12765.0,1308.2,30.0,0.0,13075.0,1360.0,30.0,0.0
2026-08-13 15:27:00+00:00,13066.0,1341.4,34.0,0.0,13378.0,1393.2,34.0,0.0
2026-08-13 15:32:00+00:00,13311.0,1375.0,35.0,0.0,13674.0,1425.2,35.0,0.0
2026-08-13 15:37:00+00:00,13666.0,1409.0,32.0,0.0,13979.0,1459.2,32.0,0.0
2026-08-13 15:42:00+00:00,13967.0,1440.4,28.0,0.0,14285.0,1490.6,28.0,0.0
2026-08-13 15:47:00+00:00,14270.0,1468.6,30.0,0.0,14416.0,1515.0,30.0,0.0
2026-08-13 15:52:00+00:00,14403.0,1496.8,29.0,0.0,14419.0,1521.0,29.0,0.0
2026-08-13 15:57:00+00:00,14422.0,1513.6,29.0,0.0,14420.0,1522.0,29.0,0.0
2026-08-13 16:02:00+00:00,14422.0,1523.8,27.0,0.0,14419.0,1523.8,27.0,0.0
2026-08-13 16:07:00+00:00,14422.0,1520.0,23.0,0.0,14421.0,1520.0,23.0,0.0
2026-08-13 16:12:00+00:00,14421.0,1516.8,25.0,0.0,14419.0,1517.4,25.0,0.0
2026-08-13 16:17:00+00:00,14422.0,1511.4,23.0,0.0,14418.0,1512.4,23.0,0.0
2026-08-13 16:22:00+00:00,14418.0,1502.2,25.0,0.0,14420.0,1501.6,25.0,0.0
2026-08-13 16:27:00+00:00,14422.0,1491.8,26.0,0.0,14420.0,1492.2,26.0,0.0
2026-08-13 16:32:00+00:00,14421.0,1480.6,28.0,3.2,14419.0,1483.6,28.0,0.0
2026-08-13 16:37:00+00:00,14421.0,1472.2,30.0,3.2,14419.0,1478.4,30.0,0.0
2026-08-13 16:42:00+00:00,14422.0,1473.6,25.0,0.8,14420.0,1474.0,25.0,0.0
2026-08-13 16:47:00+00:00,14420.0,1467.2,22.0,0.0,14414.0,1469.6,22.0,0.0
2026-08-13 16:52:00+00:00,14420.0,1458.4,24.0,0.0,14418.0,1457.8,24.0,0.0
2026-08-13 16:57:00+00:00,14422.0,1450.8,21.0,0.0,14419.0,1451.2,21.0,0.0
2026-08-13 17:02:00+00:00,14421.0,1442.0,24.0,0.0,14420.0,1441.8,24.0,0.0
2026-08-13 17:07:00+00:00,14421.0,1434.2,24.0,0.0,14419.0,1434.6,24.0,0.0
2026-08-13 17:12:00+00:00,14422.0,1427.8,23.0,0.0,14419.0,1427.8,23.0,0.0
2026-08-13 17:17:00+00:00,14421.0,1420.0,23.0,0.0,14420.0,1420.4,23.0,0.0
2026-08-13 17:22:00+00:00,14421.0,1413.6,25.0,0.0,14419.0,1413.4,25.0,0.0
2026-08-13 17:27:00+00:00,14422.0,1403.8,24.0,0.0,14424.0,1403.6,24.0,0.0
2026-08-13 17:32:00+00:00,14421.0,1396.6,23.0,0.0,14419.0,1396.8,23.0,0.0
2026-08-13 17:37:00+00:00,14422.0,1385.0,22.0,0.0,14418.0,1385.0,22.0,0.0
2026-08-13 17:42:00+00:00,14422.0,1373.8,24.0,0.0,14420.0,1374.8,24.0,0.0
2026-08-13 17:47:00+00:00,14423.0,1365.4,23.0,0.0,14420.0,1365.4,23.0,0.0
2026-08-13 17:52:00+00:00,14422.0,1354.6,20.0,0.0,14420.0,1354.2,20.0,0.0
2026-08-13 17:57:00+00:00,14421.0,1342.2,20.0,0.0,14420.0,1341.8,20.0,0.0
2026-08-13 18:02:00+00:00,14421.0,1331.8,20.0,0.0,14420.0,1331.0,20.0,0.0
2026-08-13 18:07:00+00:00,14421.0,1318.8,20.0,0.0,14420.0,1319.2,20.0,0.0
2026-08-13 18:12:00+00:00,14421.0,1309.4,21.0,0.0,14418.0,1309.4,21.0,0.0
2026-08-13 18:17:00+00:00,14422.0,1299.6,22.0,0.0,14418.0,1299.6,22.0,0.0
2026-08-13 18:22:00+00:00,14421.0,1290.2,21.0,0.6,14416.0,1289.6,21.0,0.0
2026-08-13 18:27:00+00:00,14422.0,1274.0,21.0,1.0,14419.0,1278.4,21.0,0.0
2026-08-13 18:32:00+00:00,14421.0,1261.4,22.0,1.0,14419.0,1264.8,22.0,0.0
2026-08-13 18:37:00+00:00,14420.0,1247.8,22.0,1.4,14419.0,1250.4,22.0,0.0
2026-08-13 18:42:00+00:00,14421.0,1236.8,23.0,2.6,14420.0,1242.0,23.0,0.0
2026-08-13 18:47:00+00:00,14416.0,1222.6,23.0,2.6,14421.0,1232.0,23.0,0.0
2026-08-13 18:52:00+00:00,14422.0,1218.4,22.0,0.4,14420.0,1219.8,22.0,0.0
2026-08-13 18:57:00+00:00,14421.0,1211.2,26.0,0.0,14420.0,1211.4,26.0,0.0
2026-08-13 19:02:00+00:00,14422.0,1202.0,19.0,0.0,14419.0,1202.4,19.0,0.0
2026-08-13 19:07:00+00:00,14423.0,1190.0,19.0,0.0,14420.0,1190.0,19.0,0.0
2026-08-13 19:12:00+00:00,14421.0,1178.0,20.0,0.0,14420.0,1178.2,20.0,0.0
2026-08-13 19:17:00+00:00,14421.0,1167.4,18.0,0.0,14419.0,1167.0,18.0,0.0
2026-08-13 19:22:00+00:00,14422.0,1157.0,19.0,0.2,14421.0,1157.0,19.0,0.0
2026-08-13 19:27:00+00:00,14421.0,1143.4,20.0,0.2,14419.0,1144.6,20.0,0.0
2026-08-13 19:32:00+00:00,14420.0,1129.0,21.0,0.0,14418.0,1128.6,21.0,0.0
2026-08-13 19:37:00+00:00,14420.0,1117.8,20.0,0.0,14419.0,1116.2,20.0,0.0
2026-08-13 19:42:00+00:00,14421.0,1103.2,18.0,1.6,14419.0,1099.8,18.0,6.4
2026-08-13 19:47:00+00:00,14405.0,1090.2,22.0,2.0,14394.0,1051.4,22.0,8.0
2026-08-13 19:52:00+00:00,14421.0,1084.4,17.0,0.4,14414.0,1047.4,17.0,5.6
